Ticket_ID,llm_score
TKT-106880,0
TKT-106881,0
TKT-106882,0
TKT-106883,0
TKT-106884,2
TKT-106885,3
TKT-106886,2
TKT-106887,0
TKT-106888,3
TKT-106889,3
TKT-106890,0
TKT-106891,1
TKT-106892,1
TKT-106893,0
TKT-106894,1
TKT-106895,1
TKT-106896,1
TKT-106897,1
TKT-106898,0
TKT-106899,0
TKT-106900,0
TKT-106901,3
TKT-106902,1
TKT-106903,0
TKT-106904,1
TKT-106905,1
TKT-106906,2
TKT-106907,0
TKT-106908,1
TKT-106909,1
TKT-106910,1
TKT-106911,0
TKT-106912,3
TKT-106913,0
TKT-106914,0
TKT-106915,1
TKT-106916,0
TKT-106917,0
TKT-106918,1
TKT-106919,2
TKT-106920,2
TKT-106921,1
TKT-106922,1
TKT-106923,1
TKT-106924,1
TKT-106925,1
TKT-106926,2
TKT-106927,1
TKT-106928,1
TKT-106929,1
TKT-106930,0
TKT-106931,1
TKT-106932,1
TKT-106933,2
TKT-106934,2
TKT-106935,0
TKT-106936,0
TKT-106937,2
TKT-106938,0
TKT-106939,2
TKT-106940,0
TKT-106941,0
TKT-106942,0
TKT-106943,1
TKT-106944,0
TKT-106945,1
TKT-106946,1
TKT-106947,0
TKT-106948,2
TKT-106949,1
TKT-106950,1
TKT-106951,2
TKT-106952,0
TKT-106953,0
TKT-106954,0
TKT-106955,1
TKT-106956,0
TKT-106957,1
TKT-106958,0
TKT-106959,1
TKT-106960,3
TKT-106961,2
TKT-106962,1
TKT-106963,2
TKT-106964,1
TKT-106965,2
TKT-106966,1
TKT-106967,1
TKT-106968,0
TKT-106969,0
TKT-106970,2
TKT-106971,0
TKT-106972,2
TKT-106973,2
TKT-106974,3
TKT-106975,0
TKT-106976,0
TKT-106977,0
TKT-106978,1
TKT-106979,1
TKT-106980,0
TKT-106981,0
TKT-106982,0
TKT-106983,0
TKT-106984,0
TKT-106985,2
TKT-106986,2
TKT-106987,1
TKT-106988,1
TKT-106989,0
TKT-106990,0
TKT-106991,0
TKT-106992,1
TKT-106993,2
TKT-106994,0
TKT-106995,0
TKT-106996,0
TKT-106997,0
TKT-106998,3
TKT-106999,2
TKT-107000,1
TKT-107001,1
TKT-107002,0
TKT-107003,2
TKT-107004,2
TKT-107005,0
TKT-107006,1
TKT-107007,1
TKT-107008,0
TKT-107009,1
TKT-107010,1
TKT-107011,1
TKT-107012,1
TKT-107013,3
TKT-107014,0
TKT-107015,0
TKT-107016,1
TKT-107017,1
TKT-107018,2
TKT-107019,0
TKT-107020,0
TKT-107021,1
TKT-107022,0
TKT-107023,0
TKT-107024,0
TKT-107025,1
TKT-107026,1
TKT-107027,2
TKT-107028,1
TKT-107029,1
TKT-107030,1
TKT-107031,1
TKT-107032,1
TKT-107033,1
TKT-107034,0
TKT-107035,0
TKT-107036,0
TKT-107037,1
TKT-107038,0
TKT-107039,0
TKT-107040,2
TKT-107041,0
TKT-107042,0
TKT-107043,0
TKT-107044,0
TKT-107045,1
TKT-107046,0
TKT-107047,1
TKT-107048,0
TKT-107049,1
TKT-107050,3
TKT-107051,0
TKT-107052,0
TKT-107053,1
TKT-107054,0
TKT-107055,1
TKT-107056,0
TKT-107057,1
TKT-107058,1
TKT-107059,2
TKT-107060,1
TKT-107061,2
TKT-107062,0
TKT-107063,2
TKT-107064,3
TKT-107065,0
TKT-107066,2
TKT-107067,0
TKT-107068,1
TKT-107069,0
TKT-107070,1
TKT-107071,3
TKT-107072,1
TKT-107073,0
TKT-107074,0
TKT-107075,1
TKT-107076,0
TKT-107077,3
TKT-107078,2
TKT-107079,0
TKT-107080,0
TKT-107081,3
TKT-107082,0
TKT-107083,2
TKT-107084,1
TKT-107085,3
TKT-107086,0
TKT-107087,3
TKT-107088,1
TKT-107089,3
TKT-107090,1
TKT-107091,0
TKT-107092,1
TKT-107093,1
TKT-107094,2
TKT-107095,0
TKT-107096,2
TKT-107097,1
TKT-107098,3
TKT-107099,0
TKT-107100,3
TKT-107101,0
TKT-107102,2
TKT-107103,1
TKT-107104,0
TKT-107105,1
TKT-107106,1
TKT-107107,0
TKT-107108,0
TKT-107109,1
TKT-107110,1
TKT-107111,1
TKT-107112,2
TKT-107113,1
TKT-107114,1
TKT-107115,1
TKT-107116,2
TKT-107117,0
TKT-107118,0
TKT-107119,1
TKT-107120,1
TKT-107121,1
TKT-107122,1
TKT-107123,1
TKT-107124,2
TKT-107125,0
TKT-107126,1
TKT-107127,1
TKT-107128,1
TKT-107129,3
TKT-107130,3
TKT-107131,3
TKT-107132,0
TKT-107133,0
TKT-107134,0
TKT-107135,2
TKT-107136,0
TKT-107137,1
TKT-107138,1
TKT-107139,1
TKT-107140,0
TKT-107141,1
TKT-107142,0
TKT-107143,0
TKT-107144,1
TKT-107145,0
TKT-107146,2
TKT-107147,1
TKT-107148,1
TKT-107149,1
TKT-107150,1
TKT-107151,0
TKT-107152,0
TKT-107153,0
TKT-107154,0
TKT-107155,0
TKT-107156,0
TKT-107157,0
TKT-107158,0
TKT-107159,3
TKT-107160,1
TKT-107161,2
TKT-107162,0
TKT-107163,2
TKT-107164,1
TKT-107165,1
TKT-107166,1
TKT-107167,0
TKT-107168,2
TKT-107169,1
TKT-107170,0
TKT-107171,1
TKT-107172,2
TKT-107173,0
TKT-107174,0
TKT-107175,0
TKT-107176,2
TKT-107177,1
TKT-107178,0
TKT-107179,2
TKT-107180,0
TKT-107181,0
TKT-107182,3
TKT-107183,0
TKT-107184,1
TKT-107185,1
TKT-107186,0
TKT-107187,0
TKT-107188,2
TKT-107189,1
TKT-107190,0
TKT-107191,1
TKT-107192,1
TKT-107193,0
TKT-107194,1
TKT-107195,1
TKT-107196,0
TKT-107197,3
TKT-107198,1
TKT-107199,0
TKT-107200,0
TKT-107201,0
TKT-107202,1
TKT-107203,0
TKT-107204,1
TKT-107205,1
TKT-107206,0
TKT-107207,1
TKT-107208,1
TKT-107209,2
TKT-107210,2
TKT-107211,0
TKT-107212,2
TKT-107213,1
TKT-107214,3
TKT-107215,0
TKT-107216,0
TKT-107217,3
TKT-107218,0
TKT-107219,0
TKT-107220,1
TKT-107221,1
TKT-107222,0
TKT-107223,0
TKT-107224,1
TKT-107225,0
TKT-107226,2
TKT-107227,1
TKT-107228,0
TKT-107229,0
TKT-107230,0
TKT-107231,1
TKT-107232,0
TKT-107233,2
TKT-107234,3
TKT-107235,0
TKT-107236,1
TKT-107237,1
TKT-107238,0
TKT-107239,0
TKT-107240,1
TKT-107241,1
TKT-107242,1
TKT-107243,0
TKT-107244,2
TKT-107245,1
TKT-107246,1
TKT-107247,1
TKT-107248,3
TKT-107249,1
TKT-107250,0
TKT-107251,0
TKT-107252,1
TKT-107253,1
TKT-107254,1
TKT-107255,1
TKT-107256,0
TKT-107257,0
TKT-107258,0
TKT-107259,1
TKT-107260,1
TKT-107261,0
TKT-107262,0
TKT-107263,3
TKT-107264,2
TKT-107265,2
TKT-107266,2
TKT-107267,0
TKT-107268,2
TKT-107269,0
TKT-107270,3
TKT-107271,1
TKT-107272,2
TKT-107273,1
TKT-107274,0
TKT-107275,0
TKT-107276,1
TKT-107277,0
TKT-107278,0
TKT-107279,0
TKT-107280,0
TKT-107281,3
TKT-107282,0
TKT-107283,0
TKT-107284,1
TKT-107285,1
TKT-107286,2
TKT-107287,0
TKT-107288,1
TKT-107289,2
TKT-107290,1
TKT-107291,1
TKT-107292,0
TKT-107293,2
TKT-107294,0
TKT-107295,1
TKT-107296,0
TKT-107297,2
TKT-107298,3
TKT-107299,0
TKT-107300,0
TKT-107301,1
TKT-107302,1
TKT-107303,0
TKT-107304,0
TKT-107305,0
TKT-107306,0
TKT-107307,0
TKT-107308,1
TKT-107309,2
TKT-107310,1
TKT-107311,0
TKT-107312,0
TKT-107313,0
TKT-107314,1
TKT-107315,3
TKT-107316,1
TKT-107317,0
TKT-107318,0
TKT-107319,0
TKT-107320,0
TKT-107321,0
TKT-107322,0
TKT-107323,1
TKT-107324,3
TKT-107325,0
TKT-107326,0
TKT-107327,1
TKT-107328,2
TKT-107329,0
TKT-107330,0
TKT-107331,2
TKT-107332,3
TKT-107333,0
TKT-107334,0
TKT-107335,1
TKT-107336,1
TKT-107337,1
TKT-107338,2
TKT-107339,1
TKT-107340,1
TKT-107341,3
TKT-107342,0
TKT-107343,0
TKT-107344,1
TKT-107345,1
TKT-107346,0
TKT-107347,0
TKT-107348,1
TKT-107349,0
TKT-107350,1
TKT-107351,0
TKT-107352,0
TKT-107353,1
TKT-107354,0
TKT-107355,1
TKT-107356,2
TKT-107357,1
TKT-107358,0
TKT-107359,2
TKT-107360,0
TKT-107361,0
TKT-107362,0
TKT-107363,2
TKT-107364,1
TKT-107365,0
TKT-107366,0
TKT-107367,0
TKT-107368,3
TKT-107369,1
TKT-107370,1
TKT-107371,0
TKT-107372,1
TKT-107373,0
TKT-107374,0
TKT-107375,3
TKT-107376,0
TKT-107377,1
TKT-107378,0
TKT-107379,0
TKT-107380,0
TKT-107381,0
TKT-107382,1
TKT-107383,2
TKT-107384,0
TKT-107385,0
TKT-107386,0
TKT-107387,1
TKT-107388,0
TKT-107389,0
TKT-107390,3
TKT-107391,1
TKT-107392,0
TKT-107393,0
TKT-107394,1
TKT-107395,1
TKT-107396,0
TKT-107397,1
TKT-107398,1
TKT-107399,0
TKT-107400,0
TKT-107401,0
TKT-107402,1
TKT-107403,1
TKT-107404,0
TKT-107405,0
TKT-107406,1
TKT-107407,0
TKT-107408,0
TKT-107409,1
TKT-107410,3
TKT-107411,1
TKT-107412,1
TKT-107413,0
TKT-107414,0
TKT-107415,1
TKT-107416,1
TKT-107417,0
TKT-107418,2
TKT-107419,0
TKT-107420,2
TKT-107421,1
TKT-107422,0
TKT-107423,0
TKT-107424,1
TKT-107425,0
TKT-107426,1
TKT-107427,2
TKT-107428,0
TKT-107429,0
TKT-107430,0
TKT-107431,1
TKT-107432,2
TKT-107433,0
TKT-107434,1
TKT-107435,2
TKT-107436,0
TKT-107437,0
TKT-107438,1
TKT-107439,0
TKT-107440,2
TKT-107441,1
TKT-107442,1
TKT-107443,0
TKT-107444,0
TKT-107445,1
TKT-107446,1
TKT-107447,1
TKT-107448,3
TKT-107449,1
TKT-107450,1
TKT-107451,0
TKT-107452,1
TKT-107453,2
TKT-107454,0
TKT-107455,0
TKT-107456,2
TKT-107457,1
TKT-107458,3
TKT-107459,1
TKT-107460,1
TKT-107461,0
TKT-107462,2
TKT-107463,2
TKT-107464,0
TKT-107465,0
TKT-107466,0
TKT-107467,0
TKT-107468,1
TKT-107469,1
TKT-107470,0
TKT-107471,0
TKT-107472,1
TKT-107473,2
TKT-107474,0
TKT-107475,0
TKT-107476,0
TKT-107477,2
TKT-107478,0
TKT-107479,0
TKT-107480,1
TKT-107481,0
TKT-107482,1
TKT-107483,1
TKT-107484,0
TKT-107485,1
TKT-107486,0
TKT-107487,1
TKT-107488,1
TKT-107489,0
TKT-107490,0
TKT-107491,2
TKT-107492,0
TKT-107493,0
TKT-107494,1
TKT-107495,0
TKT-107496,3
TKT-107497,0
TKT-107498,1
TKT-107499,0
TKT-107500,3
TKT-107501,0
TKT-107502,1
TKT-107503,0
TKT-107504,0
TKT-107505,1
TKT-107506,2
TKT-107507,1
TKT-107508,0
TKT-107509,0
TKT-107510,0
TKT-107511,2
TKT-107512,3
TKT-107513,3
TKT-107514,0
TKT-107515,1
TKT-107516,0
TKT-107517,3
TKT-107518,2
TKT-107519,0
TKT-107520,2
TKT-107521,0
TKT-107522,0
TKT-107523,1
TKT-107524,2
TKT-107525,3
TKT-107526,0
TKT-107527,0
TKT-107528,2
TKT-107529,1
TKT-107530,2
TKT-107531,1
TKT-107532,1
TKT-107533,1
TKT-107534,2
TKT-107535,0
TKT-107536,0
TKT-107537,0
TKT-107538,2
TKT-107539,1
TKT-107540,1
TKT-107541,0
TKT-107542,1
TKT-107543,1
TKT-107544,0
TKT-107545,2
TKT-107546,1
TKT-107547,1
TKT-107548,1
TKT-107549,1
TKT-107550,0
TKT-107551,1
TKT-107552,2
TKT-107553,1
TKT-107554,2
TKT-107555,3
TKT-107556,2
TKT-107557,0
TKT-107558,0
TKT-107559,1
TKT-107560,1
TKT-107561,1
TKT-107562,0
TKT-107563,1
TKT-107564,0
TKT-107565,0
TKT-107566,2
TKT-107567,2
TKT-107568,0
TKT-107569,0
TKT-107570,2
TKT-107571,0
TKT-107572,0
TKT-107573,0
TKT-107574,0
TKT-107575,0
TKT-107576,2
TKT-107577,2
TKT-107578,0
TKT-107579,1
TKT-107580,1
TKT-107581,0
TKT-107582,0
TKT-107583,1
TKT-107584,0
TKT-107585,2
TKT-107586,0
TKT-107587,2
TKT-107588,0
TKT-107589,0
TKT-107590,0
TKT-107591,3
TKT-107592,1
TKT-107593,3
TKT-107594,1
TKT-107595,0
TKT-107596,1
TKT-107597,0
TKT-107598,1
TKT-107599,1
TKT-107600,0
TKT-107601,3
TKT-107602,2
TKT-107603,1
TKT-107604,3
TKT-107605,0
TKT-107606,0
TKT-107607,1
TKT-107608,2
TKT-107609,0
TKT-107610,1
TKT-107611,1
TKT-107612,3
TKT-107613,2
TKT-107614,2
TKT-107615,3
TKT-107616,2
TKT-107617,2
TKT-107618,2
TKT-107619,1
TKT-107620,2
TKT-107621,1
TKT-107622,1
TKT-107623,2
TKT-107624,0
TKT-107625,1
TKT-107626,1
TKT-107627,0
TKT-107628,1
TKT-107629,2
TKT-107630,0
TKT-107631,2
TKT-107632,1
TKT-107633,2
TKT-107634,1
TKT-107635,1
TKT-107636,1
TKT-107637,1
TKT-107638,0
TKT-107639,1
TKT-107640,0
TKT-107641,2
TKT-107642,0
TKT-107643,1
TKT-107644,0
TKT-107645,1
TKT-107646,2
TKT-107647,3
TKT-107648,1
TKT-107649,0
TKT-107650,1
TKT-107651,0
TKT-107652,1
TKT-107653,0
TKT-107654,0
TKT-107655,0
TKT-107656,1
TKT-107657,1
TKT-107658,2
TKT-107659,0
TKT-107660,1
TKT-107661,1
TKT-107662,0
TKT-107663,0
TKT-107664,0
TKT-107665,0
TKT-107666,2
TKT-107667,3
TKT-107668,1
TKT-107669,1
TKT-107670,2
TKT-107671,0
TKT-107672,2
TKT-107673,1
TKT-107674,0
TKT-107675,1
TKT-107676,1
TKT-107677,1
TKT-107678,1
TKT-107679,0
TKT-107680,2
TKT-107681,3
TKT-107682,1
TKT-107683,1
TKT-107684,0
TKT-107685,1
TKT-107686,0
TKT-107687,1
TKT-107688,1
TKT-107689,0
TKT-107690,2
TKT-107691,1
TKT-107692,0
TKT-107693,1
TKT-107694,0
TKT-107695,1
TKT-107696,0
TKT-107697,3
TKT-107698,0
TKT-107699,2
TKT-107700,1
TKT-107701,0
TKT-107702,0
TKT-107703,0
TKT-107704,1
TKT-107705,1
TKT-107706,2
TKT-107707,0
TKT-107708,0
TKT-107709,1
TKT-107710,1
TKT-107711,0
TKT-107712,0
TKT-107713,0
TKT-107714,0
TKT-107715,2
TKT-107716,1
TKT-107717,1
TKT-107718,0
TKT-107719,0
TKT-107720,0
TKT-107721,2
TKT-107722,0
TKT-107723,0
TKT-107724,1
TKT-107725,0
TKT-107726,3
TKT-107727,2
TKT-107728,1
TKT-107729,1
TKT-107730,1
TKT-107731,0
TKT-107732,0
TKT-107733,0
TKT-107734,1
TKT-107735,1
TKT-107736,1
TKT-107737,0
TKT-107738,0
TKT-107739,0
TKT-107740,0
TKT-107741,3
TKT-107742,0
TKT-107743,1
TKT-107744,0
TKT-107745,0
TKT-107746,1
TKT-107747,2
TKT-107748,0
TKT-107749,0
TKT-107750,0
TKT-107751,0
TKT-107752,3
TKT-107753,0
TKT-107754,1
TKT-107755,0
TKT-107756,3
TKT-107757,0
TKT-107758,0
TKT-107759,0
TKT-107760,2
TKT-107761,0
TKT-107762,0
TKT-107763,0
TKT-107764,1
TKT-107765,1
TKT-107766,0
TKT-107767,1
TKT-107768,0
TKT-107769,1
TKT-107770,0
TKT-107771,0
TKT-107772,1
TKT-107773,0
TKT-107774,3
TKT-107775,1
TKT-107776,0
TKT-107777,1
TKT-107778,1
TKT-107779,1
TKT-107780,0
TKT-107781,2
TKT-107782,0
TKT-107783,0
TKT-107784,0
TKT-107785,0
TKT-107786,3
TKT-107787,2
TKT-107788,2
TKT-107789,2
TKT-107790,2
TKT-107791,0
TKT-107792,0
TKT-107793,2
TKT-107794,2
TKT-107795,0
TKT-107796,0
TKT-107797,0
TKT-107798,2
TKT-107799,1
TKT-107800,1
TKT-107801,0
TKT-107802,0
TKT-107803,1
TKT-107804,2
TKT-107805,0
TKT-107806,0
TKT-107807,2
TKT-107808,1
TKT-107809,0
TKT-107810,1
TKT-107811,2
TKT-107812,1
TKT-107813,0
TKT-107814,2
TKT-107815,0
TKT-107816,0
TKT-107817,3
TKT-107818,0
TKT-107819,2
TKT-107820,1
TKT-107821,1
TKT-107822,0
TKT-107823,0
TKT-107824,1
TKT-107825,0
TKT-107826,1
TKT-107827,1
TKT-107828,3
TKT-107829,0
TKT-107830,1
TKT-107831,1
TKT-107832,0
TKT-107833,0
TKT-107834,1
TKT-107835,0
TKT-107836,1
TKT-107837,0
TKT-107838,2
TKT-107839,2
TKT-107840,1
TKT-107841,0
TKT-107842,3
TKT-107843,0
TKT-107844,0
TKT-107845,1
TKT-107846,0
TKT-107847,0
TKT-107848,1
TKT-107849,0
TKT-107850,1
TKT-107851,0
TKT-107852,0
TKT-107853,1
TKT-107854,0
TKT-107855,0
TKT-107856,0
TKT-107857,0
TKT-107858,0
TKT-107859,2
TKT-107860,1
TKT-107861,1
TKT-107862,0
TKT-107863,0
TKT-107864,0
TKT-107865,1
TKT-107866,0
TKT-107867,0
TKT-107868,1
TKT-107869,1
TKT-107870,0
TKT-107871,1
TKT-107872,1
TKT-107873,1
TKT-107874,0
TKT-107875,1
TKT-107876,2
TKT-107877,1
TKT-107878,2
TKT-107879,0
TKT-107880,0
TKT-107881,0
TKT-107882,0
TKT-107883,2
TKT-107884,2
TKT-107885,0
TKT-107886,2
TKT-107887,0
TKT-107888,0
TKT-107889,3
TKT-107890,2
TKT-107891,0
TKT-107892,0
TKT-107893,2
TKT-107894,0
TKT-107895,0
TKT-107896,0
TKT-107897,2
TKT-107898,1
TKT-107899,2
TKT-107900,1
TKT-107901,0
TKT-107902,2
TKT-107903,3
TKT-107904,0
TKT-107905,1
TKT-107906,0
TKT-107907,2
TKT-107908,0
TKT-107909,1
TKT-107910,2
TKT-107911,1
TKT-107912,1
TKT-107913,0
TKT-107914,2
TKT-107915,3
TKT-107916,0
TKT-107917,1
TKT-107918,2
TKT-107919,0
TKT-107920,1
TKT-107921,2
TKT-107922,3
TKT-107923,0
TKT-107924,0
TKT-107925,3
TKT-107926,2
TKT-107927,0
TKT-107928,0
TKT-107929,3
TKT-107930,1
TKT-107931,3
TKT-107932,0
TKT-107933,1
TKT-107934,1
TKT-107935,2
TKT-107936,2
TKT-107937,0
TKT-107938,0
TKT-107939,0
TKT-107940,1
TKT-107941,1
TKT-107942,2
TKT-107943,0
TKT-107944,0
TKT-107945,0
TKT-107946,1
TKT-107947,1
TKT-107948,0
TKT-107949,0
TKT-107950,0
TKT-107951,0
TKT-107952,0
TKT-107953,0
TKT-107954,1
TKT-107955,0
TKT-107956,0
TKT-107957,0
TKT-107958,0
TKT-107959,0
TKT-107960,0
TKT-107961,2
TKT-107962,0
TKT-107963,3
TKT-107964,0
TKT-107965,0
TKT-107966,0
TKT-107967,1
TKT-107968,3
TKT-107969,0
TKT-107970,1
TKT-107971,2
TKT-107972,0
TKT-107973,1
TKT-107974,0
TKT-107975,1
TKT-107976,1
TKT-107977,1
TKT-107978,0
TKT-107979,3
TKT-107980,2
TKT-107981,0
TKT-107982,0
TKT-107983,0
TKT-107984,1
TKT-107985,0
TKT-107986,0
TKT-107987,1
TKT-107988,3
TKT-107989,0
TKT-107990,2
TKT-107991,0
TKT-107992,2
TKT-107993,1
TKT-107994,0
TKT-107995,3
TKT-107996,0
TKT-107997,0
TKT-107998,0
TKT-107999,1
TKT-108000,0
TKT-108001,0
TKT-108002,1
TKT-108003,0
TKT-108004,1
TKT-108005,2
TKT-108006,0
TKT-108007,0
TKT-108008,0
TKT-108009,1
TKT-108010,1
TKT-108011,2
TKT-108012,0
TKT-108013,2
TKT-108014,1
TKT-108015,3
TKT-108016,2
TKT-108017,0
TKT-108018,0
TKT-108019,0
TKT-108020,1
TKT-108021,1
TKT-108022,1
TKT-108023,0
TKT-108024,0
TKT-108025,3
TKT-108026,2
TKT-108027,0
TKT-108028,0
TKT-108029,2
TKT-108030,1
TKT-108031,2
TKT-108032,0
TKT-108033,0
TKT-108034,3
TKT-108035,0
TKT-108036,0
TKT-108037,0
TKT-108038,0
TKT-108039,2
TKT-108040,2
TKT-108041,2
TKT-108042,1
TKT-108043,3
TKT-108044,0
TKT-108045,2
TKT-108046,1
TKT-108047,2
TKT-108048,1
TKT-108049,3
TKT-108050,2
TKT-108051,0
TKT-108052,0
TKT-108053,1
TKT-108054,0
TKT-108055,2
TKT-108056,0
TKT-108057,1
TKT-108058,0
TKT-108059,0
TKT-108060,1
TKT-108061,0
TKT-108062,1
TKT-108063,1
TKT-108064,0
TKT-108065,2
TKT-108066,3
TKT-108067,0
TKT-108068,1
TKT-108069,2
TKT-108070,1
TKT-108071,0
TKT-108072,1
TKT-108073,0
TKT-108074,1
TKT-108075,0
TKT-108076,0
TKT-108077,0
TKT-108078,1
TKT-108079,0
TKT-108080,0
TKT-108081,1
TKT-108082,1
TKT-108083,1
TKT-108084,2
TKT-108085,1
TKT-108086,0
TKT-108087,0
TKT-108088,1
TKT-108089,1
TKT-108090,1
TKT-108091,1
TKT-108092,3
TKT-108093,2
TKT-108094,1
TKT-108095,0
TKT-108096,0
TKT-108097,3
TKT-108098,1
TKT-108099,2
TKT-108100,1
TKT-108101,2
TKT-108102,1
TKT-108103,1
TKT-108104,1
TKT-108105,0
TKT-108106,1
TKT-108107,1
TKT-108108,1
TKT-108109,0
TKT-108110,2
TKT-108111,2
TKT-108112,0
TKT-108113,2
TKT-108114,3
TKT-108115,2
TKT-108116,0
TKT-108117,1
TKT-108118,0
TKT-108119,2
TKT-108120,1
TKT-108121,1
TKT-108122,1
TKT-108123,2
TKT-108124,1
TKT-108125,2
TKT-108126,0
TKT-108127,1
TKT-108128,0
TKT-108129,0
TKT-108130,0
TKT-108131,3
TKT-108132,0
TKT-108133,3
TKT-108134,2
TKT-108135,1
TKT-108136,0
TKT-108137,1
TKT-108138,1
TKT-108139,1
TKT-108140,0
TKT-108141,1
TKT-108142,2
TKT-108143,0
TKT-108144,1
TKT-108145,1
TKT-108146,0
TKT-108147,0
TKT-108148,2
TKT-108149,1
TKT-108150,1
TKT-108151,1
TKT-108152,0
TKT-108153,1
TKT-108154,2
TKT-108155,0
TKT-108156,1
TKT-108157,0
TKT-108158,1
TKT-108159,0
TKT-108160,2
TKT-108161,1
TKT-108162,0
TKT-108163,0
TKT-108164,1
TKT-108165,0
TKT-108166,0
TKT-108167,0
TKT-108168,2
TKT-108169,0
TKT-108170,0
TKT-108171,2
TKT-108172,0
TKT-108173,0
TKT-108174,0
TKT-108175,0
TKT-108176,3
TKT-108177,2
TKT-108178,0
TKT-108179,0
TKT-108180,0
TKT-108181,1
TKT-108182,3
TKT-108183,2
TKT-108184,1
TKT-108185,2
TKT-108186,0
TKT-108187,1
TKT-108188,0
TKT-108189,1
TKT-108190,0
TKT-108191,1
TKT-108192,1
TKT-108193,2
TKT-108194,0
TKT-108195,3
TKT-108196,1
TKT-108197,1
TKT-108198,1
TKT-108199,2
TKT-108200,1
TKT-108201,2
TKT-108202,0
TKT-108203,2
TKT-108204,1
TKT-108205,0
TKT-108206,1
TKT-108207,0
TKT-108208,1
TKT-108209,0
TKT-108210,1
TKT-108211,0
TKT-108212,0
TKT-108213,0
TKT-108214,0
TKT-108215,3
TKT-108216,1
TKT-108217,0
TKT-108218,0
TKT-108219,0
TKT-108220,0
TKT-108221,1
TKT-108222,0
TKT-108223,0
TKT-108224,1
TKT-108225,0
TKT-108226,2
TKT-108227,0
TKT-108228,0
TKT-108229,1
TKT-108230,1
TKT-108231,0
TKT-108232,0
TKT-108233,0
TKT-108234,0
TKT-108235,1
TKT-108236,2
TKT-108237,0
TKT-108238,1
TKT-108239,2
TKT-108240,0
TKT-108241,1
TKT-108242,0
TKT-108243,0
TKT-108244,3
TKT-108245,1
TKT-108246,0
TKT-108247,0
TKT-108248,1
TKT-108249,0
TKT-108250,1
TKT-108251,0
TKT-108252,0
TKT-108253,2
TKT-108254,1
TKT-108255,2
TKT-108256,2
TKT-108257,1
TKT-108258,0
TKT-108259,0
TKT-108260,1
TKT-108261,0
TKT-108262,0
TKT-108263,0
TKT-108264,2
TKT-108265,0
TKT-108266,3
TKT-108267,1
TKT-108268,0
TKT-108269,0
TKT-108270,1
TKT-108271,2
TKT-108272,0
TKT-108273,0
TKT-108274,1
TKT-108275,0
TKT-108276,2
TKT-108277,2
TKT-108278,3
TKT-108279,2
TKT-108280,0
TKT-108281,0
TKT-108282,2
TKT-108283,0
TKT-108284,0
TKT-108285,1
TKT-108286,1
TKT-108287,3
TKT-108288,1
TKT-108289,0
TKT-108290,2
TKT-108291,0
TKT-108292,0
TKT-108293,2
TKT-108294,1
TKT-108295,1
TKT-108296,2
TKT-108297,0
TKT-108298,2
TKT-108299,0
TKT-108300,0
TKT-108301,0
TKT-108302,1
TKT-108303,0
TKT-108304,0
TKT-108305,3
TKT-108306,1
TKT-108307,1
TKT-108308,0
TKT-108309,0
TKT-108310,1
TKT-108311,1
TKT-108312,0
TKT-108313,1
TKT-108314,0
TKT-108315,0
TKT-108316,0
TKT-108317,0
TKT-108318,2
TKT-108319,0
TKT-108320,3
TKT-108321,1
TKT-108322,0
TKT-108323,2
TKT-108324,1
TKT-108325,0
TKT-108326,0
TKT-108327,2
TKT-108328,0
TKT-108329,1
TKT-108330,3
TKT-108331,1
TKT-108332,0
TKT-108333,1
TKT-108334,1
TKT-108335,1
TKT-108336,1
TKT-108337,3
TKT-108338,1
TKT-108339,1
TKT-108340,0
TKT-108341,0
TKT-108342,2
TKT-108343,0
TKT-108344,0
TKT-108345,3
TKT-108346,0
TKT-108347,1
TKT-108348,0
TKT-108349,1
TKT-108350,0
TKT-108351,1
TKT-108352,1
TKT-108353,0
TKT-108354,2
TKT-108355,2
TKT-108356,0
TKT-108357,0
TKT-108358,1
TKT-108359,0
TKT-108360,3
TKT-108361,1
TKT-108362,0
TKT-108363,1
TKT-108364,2
TKT-108365,1
TKT-108366,0
TKT-108367,0
TKT-108368,3
TKT-108369,0
TKT-108370,0
TKT-108371,1
TKT-108372,2
TKT-108373,1
TKT-108374,0
TKT-108375,0
TKT-108376,2
TKT-108377,0
TKT-108378,1
TKT-108379,0
TKT-108380,2
TKT-108381,0
TKT-108382,0
TKT-108383,0
TKT-108384,0
TKT-108385,1
TKT-108386,1
TKT-108387,1
TKT-108388,1
TKT-108389,2
TKT-108390,1
TKT-108391,0
TKT-108392,1
TKT-108393,0
TKT-108394,1
TKT-108395,1
TKT-108396,2
TKT-108397,2
TKT-108398,0
TKT-108399,1
TKT-108400,0
TKT-108401,1
TKT-108402,1
TKT-108403,2
TKT-108404,0
TKT-108405,2
TKT-108406,0
TKT-108407,0
TKT-108408,1
TKT-108409,2
TKT-108410,0
TKT-108411,2
TKT-108412,2
TKT-108413,0
TKT-108414,0
TKT-108415,2
TKT-108416,0
TKT-108417,0
TKT-108418,0
TKT-108419,3
TKT-108420,1
TKT-108421,3
TKT-108422,1
TKT-108423,0
TKT-108424,1
TKT-108425,0
TKT-108426,1
TKT-108427,2
TKT-108428,1
TKT-108429,1
TKT-108430,0
TKT-108431,1
TKT-108432,0
TKT-108433,1
